Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,Close_below_SMA_10,SMA_20,Close_below_SMA_20,SMA_50,Close_below_SMA_50,SMA_100,Close_below_SMA_100,SMA_150,Close_below_SMA_150,^HSI_Close,title_sc,supp_sc,Target_Price,BB_Price,BB_Count,Short_Ratio,Target_Price_Uplift,Avg_BB_Price,Close_over_Avg_BB,BB_Value,Close_over_BB,BB_Conf,Actual_High_Next_20_P,Predicted_High_Next_20_P,MAE_P,Type
2019-01-17,334.084,337.075,329.696,330.294,23148086,0.0,0.0,323.6721999999999,0,315.33505000000014,0,305.72546000000017,0,307.11764000000005,0,329.46434666666676,0,26755.63,0.0,0.0,381.0,,,0.19030000000000002,0.1535177750731167,311.37761271067416,0.06075063369087674,281.39,0.17379437790966268,3.923576277426693e-08,6.6,-10.4,17.0,Train / Val
2019-01-18,334.084,336.876,332.887,336.078,15656802,0.0,0.0,326.30499999999995,0,317.0403500000001,0,306.62300000000016,0,306.89824000000004,0,328.9298133333334,0,27090.81,-0.1027,-0.1027,381.0,,,0.1885,0.1336653991037795,311.37761271067416,0.07932615024663625,281.39,0.19434947937026892,3.0181355980205335e-08,4.7,-12.3,17.0,Train / Val
2019-01-21,337.075,343.458,335.28,339.07,19062984,0.0,0.0,328.5388999999999,0,318.8853000000001,0,307.55246000000017,0,306.75862000000006,0,328.4298533333334,0,27196.54,,,381.0,,,0.17629999999999998,0.12366178075323675,311.37761271067416,0.08893506199193912,281.39,0.20498240875653018,2.3216427677081025e-08,3.8,-10.9,14.7,Train / Val
2019-01-22,341.065,341.065,329.895,334.882,21039177,0.0,0.0,330.5533999999999,0,320.5906500000001,0,308.39416000000017,0,306.5073100000001,0,327.9232466666668,0,27005.45,0.0,0.0,381.0,,,0.1611,0.13771417992009116,311.37761271067416,0.0754851547762545,281.39,0.19009915064501226,1.7858790520831557e-08,5.1,-10.5,15.6,Train / Val
2019-01-23,329.696,334.682,329.696,332.289,16410980,0.0,0.0,331.11189999999993,0,321.4882000000001,0,309.4712200000002,0,306.18619000000007,0,327.4126466666667,0,27008.2,,,381.0,,,0.1073,0.1465922735931675,311.37761271067416,0.06715764536597013,281.39,0.18088418209602342,1.3737531169870427e-08,5.9,-11.3,17.200000000000003,Train / Val
2019-01-24,331.291,332.089,325.906,329.297,17113453,0.0,0.0,331.23159999999996,1,322.46555000000006,0,310.6599600000002,0,305.88103000000007,0,326.9698600000001,0,27120.98,0.0,0.0,381.0,,,0.09759999999999999,0.15701023695934047,311.37761271067416,0.05754873362066726,281.39,0.17025125270976238,1.0567331669131098e-08,6.9,-11.0,17.9,Train / Val
2019-01-25,334.084,342.86,332.488,342.86,31534946,0.0,0.0,332.48819999999995,0,324.1709000000001,0,312.0441800000002,0,305.7454100000001,0,326.5948933333334,0,27569.19,,,381.0,,,0.11019999999999999,0.11124073966050285,311.37761271067416,0.10110677840727966,281.39,0.21845125981733537,8.128716668562382e-09,2.7,-8.3,11.0,Train / Val
2019-01-28,343.458,348.045,339.469,340.666,22241461,0.0,0.0,334.46279999999996,0,325.74660000000006,0,313.4284000000002,0,305.7613700000001,0,326.2279000000001,0,27576.96,,,381.0,,,0.1461,0.11839749197160865,311.37761271067416,0.09406067133201401,281.39,0.2106542521056185,6.252858975817217e-09,3.3,-8.9,12.2,Train / Val
2019-01-29,338.272,341.862,335.879,341.463,15798763,0.0,0.0,335.69939999999997,0,327.1627000000001,0,314.51342000000017,0,305.8571000000001,0,325.86223333333345,0,27531.68,,,381.0,,,0.1873,0.11578706917001247,311.37761271067416,0.09662026446737704,281.39,0.2134866199936034,4.809891519859398e-09,3.1,-9.5,12.6,Train / Val
2019-01-30,341.065,343.259,338.073,343.259,13088458,0.0,0.0,337.01579999999996,0,329.03760000000005,0,315.58648000000017,0,305.91295000000014,0,325.5657133333334,0,27642.85,0.2023,0.2023,381.0,,,0.19920000000000002,0.10994904722090304,311.37761271067416,0.10238818074229816,281.39,0.21986922065460757,3.699916553737998e-09,2.6,-9.0,11.6,Train / Val
2019-01-31,348.843,350.04,344.256,345.054,24188407,0.0,0.0,338.49179999999996,0,331.08200000000005,0,316.6794800000002,0,306.1243700000001,0,325.29978000000006,0,27942.47,,,381.0,,,0.20120000000000002,0.10417499869585645,311.37761271067416,0.10815288548254509,281.39,0.22624826752905225,2.8460896567215372e-09,4.6,-7.7,12.3,Train / Val
2019-02-01,351.037,351.037,344.455,347.048,13972725,0.0,0.0,339.58879999999994,0,332.9469,0,318.0038400000002,0,306.4574500000001,0,325.1043133333334,0,27930.74,,,381.0,,,0.23579999999999998,0.09783084760609473,311.37761271067416,0.11455668562296428,281.39,0.2333345179288533,2.189299735939644e-09,6.3,-8.6,14.899999999999999,Train / Val
2019-02-04,348.045,348.045,343.857,346.649,5855460,0.0,0.0,340.34669999999994,0,334.4428000000001,0,319.16066000000023,0,306.7646100000001,0,324.89555333333334,0,27990.21,,,381.0,,,0.303,0.09909447308372443,311.37761271067416,0.11327528328794556,281.39,0.2319165570915811,1.6840767199535723e-09,6.4,-10.0,16.4,Train / Val
2019-02-08,342.261,346.45,337.075,344.655,14903478,0.0,0.0,341.32399999999996,0,335.93870000000004,0,320.1699000000002,0,307.0837400000001,0,324.5751,0,27946.32,,,381.0,,,0.1999,0.10545327936632298,311.37761271067416,0.10687148314752637,281.39,0.22483030669178006,1.295443630733517e-09,7.1,-6.6,13.7,Train / Val
2019-02-11,345.054,351.835,342.86,351.037,17350791,0.0,0.0,343.19879999999995,0,337.1553500000001,0,321.38256000000024,0,307.52253000000013,0,324.31714,0,28143.84,-0.3182,-0.3182,381.0,,,0.1986,0.0853556747579316,311.37761271067416,0.12736749743847686,281.39,0.24751057251501463,9.964951005642438e-10,5.1,-7.9,13.0,Train / Val
2019-02-12,349.84,352.034,347.248,350.439,15005092,0.0,0.0,345.31299999999993,0,338.2723000000001,0,322.4476400000002,0,307.9513600000001,0,324.10705333333334,0,28171.33,,,381.0,,,0.1607,0.08720775941033954,311.37761271067416,0.1254469997032861,281.39,0.24538540815238652,7.665346927417259e-10,5.3,-8.5,13.8,Train / Val
2019-02-13,348.245,349.442,344.455,346.849,22880021,0.0,0.0,345.7118999999999,0,339.1000500000001,0,323.32524000000024,0,308.1907100000001,0,323.8557466666667,0,28497.59,,,381.0,,,0.149,0.09846071345167506,311.37761271067416,0.11391759022279202,281.39,0.23262731440349693,5.896420713397892e-10,6.4,-7.3,13.7,Train / Val
2019-02-14,344.655,344.854,339.668,340.865,19274742,0.0,0.0,345.7317999999999,1,340.0973000000001,0,323.86376000000024,0,308.3083900000001,0,323.55789333333337,0,28432.05,,,381.0,,,0.16010000000000002,0.11774456162997082,311.37761271067416,0.09469976673218627,281.39,0.21136145563097486,4.5357082410753004e-10,8.3,-7.9,16.200000000000003,Train / Val
2019-02-15,337.075,339.07,330.294,332.887,18555426,0.0,0.0,344.8741999999999,1,340.2868000000001,1,324.29856000000024,0,308.45399000000003,0,323.14436,0,27900.84,-0.4215,-0.4215,400.0,,,0.18059999999999998,0.2016089543899282,311.37761271067416,0.06907814310116112,281.39,0.18300934645865174,3.4890063392886934e-10,10.8,-9.3,20.1,Train / Val
2019-02-18,334.084,340.466,334.084,338.871,12040177,0.0,0.0,344.43539999999996,1,340.7256000000001,1,324.8530400000002,0,308.6714,0,322.83188666666666,0,28347.01,0.3818,0.3818,400.0,,,0.1081,0.18039017797332924,311.37761271067416,0.08829596659176686,281.39,0.20427520523117382,2.683851030222071e-10,8.9,-8.2,17.1,Train / Val
2019-02-19,340.865,342.86,335.879,335.879,9309584,0.0,0.0,343.51789999999994,1,341.0048500000001,1,325.0923800000002,0,308.82299,0,322.5486666666667,0,28228.13,0.7345,0.7345,400.0,,,0.12960000000000002,0.19090505807150793,311.37761271067416,0.07868705484646399,281.39,0.19364227584491278,2.064500792478516e-10,9.9,-6.1,16.0,Train / Val
2019-02-20,339.07,343.259,333.884,340.067,17102440,0.0,0.0,342.81979999999993,1,341.20430000000005,1,325.3436800000002,0,308.99053000000004,0,322.28937333333334,0,28514.05,,,400.0,,,0.1963,0.1762388000011763,311.37761271067416,0.09213696206214883,281.39,0.2085255339564307,1.588077532675782e-10,8.9,-6.0,14.9,Train / Val
2019-02-21,338.073,342.86,337.873,342.261,11802629,0.0,0.0,342.381,1,341.36385000000007,0,325.78646000000015,0,309.07829000000004,0,322.03806000000003,0,28629.92,0.2023,0.2023,400.0,,,0.1128,0.16869874160362985,311.37761271067416,0.09918306913741448,281.39,0.21632254166814757,1.2215981020582937e-10,8.2,-6.2,14.399999999999999,Train / Val
2019-02-22,337.474,343.059,337.275,343.059,13745950,0.0,0.0,342.2214,0,341.7727000000001,0,326.5802800000002,0,309.23985000000005,0,321.78940666666665,0,28816.3,,,400.0,,,0.10859999999999999,0.1659801958263738,311.37761271067416,0.10174587380745193,281.39,0.21915846334269173,9.396908477371489e-11,7.9,-6.7,14.600000000000001,Train / Val
2019-02-25,347.048,347.846,340.666,342.86,17178146,0.0,0.0,341.4037,0,342.3012500000001,0,327.2424800000001,0,309.37748000000005,0,321.57666,0,28959.3,0.4215,0.4215,400.0,,,0.10210000000000001,0.1666569445254622,311.37761271067416,0.10110677840727966,281.39,0.21845125981733537,7.228391136439608e-11,8.0,-5.1,13.1,Train / Val
2019-02-26,344.056,344.256,338.871,342.062,13827959,0.0,0.0,340.56600000000003,0,342.9395000000001,1,327.9405600000002,0,309.55300000000005,0,321.3439666666667,0,28772.06,,,400.0,,,0.07769999999999999,0.16937865065397495,311.37761271067416,0.09854397373724222,281.39,0.2156153381427912,5.5603008741843134e-11,8.2,-6.8,15.0,Train / Val
2019-02-27,342.062,343.857,338.073,339.269,15784631,0.0,0.0,339.808,1,342.7599500000002,1,328.5189600000002,0,309.72253000000006,0,321.1086066666667,0,28757.44,,,400.0,,,0.0883,0.1790054499526923,311.37761271067416,0.08957415739211139,281.39,0.20568961228188654,4.2771545186033176e-11,9.1,-7.2,16.3,Train / Val
2019-02-28,341.065,341.663,333.685,334.882,18723997,0.0,0.0,339.2097,1,342.4707500000001,1,328.89794000000023,0,309.9100200000001,0,320.83735333333334,0,28633.18,,,400.0,,,0.17670000000000002,0.19445058259327164,311.37761271067416,0.0754851547762545,281.39,0.19009915064501226,3.29011886046409e-11,10.5,-7.6,18.1,Train / Val
2019-03-01,336.477,340.067,332.488,335.28,17006913,0.0,0.0,339.44899999999996,1,342.16160000000013,1,329.24896000000024,0,310.1114600000001,0,320.6059866666667,0,28812.17,,,400.0,,,0.1425,0.19303268909568128,311.37761271067416,0.07676334557659881,281.39,0.19151355769572476,2.5308606618954538e-11,10.4,-8.7,19.1,Train / Val
2019-03-04,336.078,347.647,334.084,345.851,28589024,0.0,0.0,340.14699999999993,0,342.2912000000001,0,330.00688000000014,0,310.4944100000001,0,320.4171666666667,0,28959.59,0.0,0.0,400.0,,,0.1725,0.1565674235436647,311.37761271067416,0.11071247861790834,281.39,0.22908063541703694,1.9468158937657338e-11,7.0,-7.3,14.3,Train / Val
2019-03-05,344.854,361.01,342.86,360.411,36623409,0.0,0.0,342.6002,0,343.0590500000001,0,331.05600000000015,0,311.05686000000003,0,320.2948333333334,0,28961.6,,,400.0,,,0.22579999999999997,0.10984403916639618,311.37761271067416,0.15747242347473023,281.39,0.28082376772451045,1.4975506875121028e-11,2.7,-7.4,10.100000000000001,Train / Val
2019-03-06,364.201,368.988,358.217,361.01,29873868,0.0,0.0,344.69449999999995,0,343.75715000000014,0,332.23676000000006,0,311.68514000000005,0,320.20973333333336,0,29037.6,,,395.0,,,0.1789,0.09415251655078816,311.37761271067416,0.1593961327445954,281.39,0.2829524858736985,1.1519620673170022e-11,4.8,-8.3,13.100000000000001,Train / Val
2019-03-07,360.81,360.81,352.234,354.228,17270705,0.0,0.0,345.89119999999997,0,344.1361000000001,0,333.2779000000001,0,312.29746,0,320.0913866666667,0,28779.45,,,365.0,,,0.1188,0.03040979256298204,311.37761271067416,0.13761550458395222,281.39,0.25885070542663224,8.861246671669248e-12,6.9,-8.2,15.1,Train / Val
2019-03-08,347.048,350.638,342.261,346.051,25866691,0.0,0.0,346.19039999999995,1,344.20590000000016,0,334.18342000000007,0,312.90180000000004,0,319.95708666666667,0,28228.42,,,365.0,,,0.19219999999999998,0.05475782471369839,311.37761271067416,0.1113547855527548,281.39,0.22979139272895277,6.816343593591728e-12,10.0,-7.9,17.9,Train / Val
2019-03-11,349.043,355.625,346.45,353.83,18392591,0.0,0.0,347.28739999999993,0,344.3455500000001,0,334.9732600000001,0,313.77740000000006,0,319.9544333333333,0,28503.3,,,365.0,,,0.3259,0.031568832490179055,311.37761271067416,0.1363373137836077,281.39,0.2574362983759195,5.243341225839791e-12,8.2,-8.4,16.6,Train / Val
2019-03-12,362.007,362.007,357.42,360.013,16382668,0.0,0.0,349.0824999999999,0,344.8242500000001,0,335.97852000000006,0,314.50142000000005,0,319.99432666666667,0,28920.87,,,365.0,,,0.26780000000000004,0.013852277556643866,311.37761271067416,0.1561942326743857,281.39,0.27940936067379796,4.033339404492146e-12,7.9,-8.5,16.4,Train / Val
2019-03-13,357.42,359.614,355.026,357.42,12119730,0.0,0.0,350.89759999999995,0,345.3528000000001,0,336.95186,0,315.25536,0,320.08342,0,28807.45,,,365.0,,,0.2836,0.021207542946673374,311.37761271067416,0.14786672326410155,281.39,0.2701943921248091,3.1025687726862666e-12,11.7,-8.8,20.5,Train / Val
2019-03-14,357.42,359.614,355.226,356.622,12053400,0.0,0.0,353.07159999999993,0,346.14065000000016,0,337.90126000000004,0,316.01527999999996,0,320.13528,0,28851.39,0.0,0.0,365.0,,,0.2981,0.02349266169782016,311.37761271067416,0.14530391859406433,281.39,0.26735847045026495,2.3865913636048207e-12,12.0,-8.9,20.9,Train / Val
2019-03-15,357.619,362.605,356.223,358.018,16073845,0.0,0.0,355.3454,0,347.39720000000017,0,338.7988,0,316.79314999999997,0,320.1751733333333,0,29012.26,,,365.0,,,0.163,0.019501812758017767,311.37761271067416,0.14978722099929231,281.39,0.2723195564874372,1.8358395104652465e-12,11.5,-8.4,19.9,Train / Val
2019-03-18,360.212,367.791,359.813,367.791,19482780,0.0,0.0,357.5394,0,348.84320000000014,0,340.0394000000001,0,317.65877,0,320.2536266666666,0,29409.01,0.4404,0.4404,365.0,,,0.1957,-0.007588548931322436,311.37761271067416,0.1811735493705644,281.39,0.30705071253420524,1.4121842388194203e-12,8.6,-7.0,15.6,Train / Val
2019-03-19,366.395,368.988,365.198,368.988,15395110,0.0,0.0,358.39709999999997,0,350.49865000000017,0,341.3358400000001,0,318.44461,0,320.29351999999994,0,29466.28,0.5267,0.5267,365.0,,,0.1678,-0.01080793955358983,311.37761271067416,0.18501775637562057,281.39,0.3113045950460216,1.086295568322631e-12,8.2,-5.9,14.1,Train / Val
2019-03-20,368.39,370.185,365.996,368.988,16162580,0.0,0.0,359.19489999999996,0,351.9447000000002,0,342.5206000000001,0,319.36409000000003,0,320.27623333333327,0,29320.97,0.3818,0.3818,365.0,,,0.1777,-0.01080793955358983,311.37761271067416,0.18501775637562057,281.39,0.3113045950460216,8.356119756327928e-13,8.2,-5.4,13.6,Train / Val
2019-03-21,366.993,369.586,360.81,362.007,21176941,0.0,0.0,359.97279999999995,0,352.93200000000013,0,343.42612000000014,0,320.23370000000006,0,320.2296933333333,0,29071.56,0.8885,0.8885,365.0,,,0.1533,0.008267795926597987,311.37761271067416,0.16259803281480512,281.39,0.286495611073599,6.427784427944562e-13,10.3,-2.5,12.8,Train / Val
2019-03-22,362.007,368.589,356.622,364.002,25419228,0.0,0.0,361.76789999999994,0,353.9791500000002,0,344.41142000000013,0,321.19108000000006,0,320.2562866666666,0,29113.36,,,365.0,,,0.0964,0.0027417431772351897,311.37761271067416,0.1690050444898985,281.39,0.2935854152599595,4.944449559957354e-13,9.7,-3.7,13.399999999999999,Train / Val
2019-03-25,351.835,355.226,350.838,352.832,20850523,0.0,0.0,361.6681,1,354.4777500000002,1,344.9339800000001,0,322.12651000000005,0,320.29085999999995,0,28523.35,,,365.0,,,0.11320000000000001,0.03448666787592969,311.37761271067416,0.1331322021787238,281.39,0.25388961938945953,3.803422738428734e-13,13.2,-5.6,18.799999999999997,Train / Val
2019-03-26,352.633,355.026,346.051,350.439,16227292,0.0,0.0,360.7107,1,354.8966000000002,1,345.38076000000007,0,323.03801000000004,0,320.39324666666664,0,28566.91,0.0,0.0,365.0,,,0.1426,0.041550740642451345,311.37761271067416,0.1254469997032861,281.39,0.24538540815238652,2.9257097987913337e-13,13.9,-6.4,20.3,Train / Val
2019-03-27,349.043,357.021,349.043,353.63,13588869,0.0,0.0,360.33169999999996,1,355.6146500000002,1,345.8474800000001,0,324.05921000000006,0,320.58471999999995,0,28728.25,,,365.0,,,0.15539999999999998,0.0321522495263411,311.37761271067416,0.13569500684876123,281.39,0.2567255410640037,2.2505459990702568e-13,12.9,-7.0,19.9,Train / Val
2019-03-28,352.034,353.431,349.84,353.032,10974495,0.0,0.0,359.9727,1,356.52215000000024,1,346.4897200000001,0,324.92683000000005,0,320.6977466666666,0,28775.21,,,365.0,,,0.20170000000000002,0.03390060957646912,311.37761271067416,0.13377450911357025,281.39,0.25460037670137536,1.7311892300540434e-13,13.1,-7.6,20.7,Train / Val
2019-03-29,355.026,360.81,353.032,360.013,17603625,0.0,0.0,360.1722,1,357.75880000000024,0,347.10804,0,325.75656000000004,0,320.7655666666666,0,29051.36,,,365.0,,,0.1514,0.013852277556643866,311.37761271067416,0.1561942326743857,281.39,0.27940936067379796,1.3316840231184951e-13,10.9,-7.2,18.1,Train / Val
2019-04-01,366.794,366.993,363.802,364.002,14798725,0.0,0.0,359.79329999999993,0,358.6663500000003,0,347.78618,0,326.36888000000005,0,320.8613066666666,0,29562.02,0.4939,0.4939,365.0,,,0.1759,0.0027417431772351897,311.37761271067416,0.1690050444898985,281.39,0.2935854152599595,1.0243723254757655e-13,9.7,-6.0,15.7,Train / Val
2019-04-02,368.988,368.988,364.401,364.999,13395056,0.0,0.0,359.3944,0,358.89575000000025,0,348.48028,0,327.10287000000005,0,320.9051866666666,0,29624.67,0.3612,0.3612,365.0,,,0.1461,2.739733533374533e-06,311.37761271067416,0.172206944560108,281.39,0.29712854045986004,7.879787119044348e-14,9.4,-5.3,14.7,Train / Val
2019-04-03,370.982,378.362,367.991,376.966,27663576,0.0,0.0,360.1922,0,359.6935500000003,0,349.29803999999996,0,327.96052000000003,0,321.03150666666664,0,29986.39,,,365.0,,,0.114,-0.03174291580673061,311.37761271067416,0.21063938000664573,281.39,0.3396567042183447,6.061374706957191e-14,5.9,-4.0,9.9,Train / Val
2019-04-04,374.972,378.562,371.98,374.972,13704181,0.0,0.0,361.4887,0,360.7307500000003,0,350.01608,0,328.78427000000005,0,321.17777333333333,0,29936.32,0.0,0.0,466.0,,,0.15460000000000002,0.2427594593729665,311.37761271067416,0.20423557986622654,281.39,0.33257045381854367,4.6625959284286084e-14,6.5,-6.9,13.4,Train / Val
2019-04-08,378.961,380.556,375.37,379.16,16256581,0.0,0.0,363.0045,0,362.38620000000026,0,350.90164,0,329.6479000000001,0,321.30542,0,30077.15,0.0,0.0,466.0,,,0.1632,0.22903259837535606,311.37761271067416,0.21768548708191138,281.39,0.3474537119300616,3.586612252637391e-14,5.3,-7.6,12.899999999999999,Train / Val
2019-04-09,374.772,382.75,374.772,382.551,14580090,0.0,0.0,365.9764,0,363.8222500000003,0,351.90687999999994,0,330.68905000000007,0,321.42642,0,30157.49,0.4404,0.4404,466.0,,,0.15109999999999998,0.21813823516341624,311.37761271067416,0.22857580116223297,281.39,0.3595046021535946,2.7589325020287623e-14,4.4,-6.5,10.9,Train / Val
2019-04-10,381.952,388.335,378.761,387.737,15552576,0.0,0.0,369.7062,0,365.20845000000025,0,353.07568,0,331.86782000000005,0,321.61258000000004,0,30119.56,0.3595,0.3595,466.0,,,0.2231,0.2018455808963291,311.37761271067416,0.24523081998280172,281.39,0.3779345392515727,2.1222557707913553e-14,3.0,-6.4,9.4,Train / Val
2019-04-11,394.917,399.305,389.931,390.329,33601497,0.0,0.0,373.37610000000006,0,366.85390000000024,0,354.02506,0,333.0346200000001,0,321.8386266666667,0,29839.45,,,466.0,,,0.2144,0.19386466288694915,311.37761271067416,0.25355511785841167,281.39,0.3871459540140021,1.6325044390702732e-14,1.8,-5.3,7.1,Train / Val
2019-04-12,388.933,392.723,386.34,392.723,12791161,0.0,0.0,377.34520000000003,0,368.65895000000023,0,355.06620000000004,0,334.24730000000005,0,322.1963133333333,0,29909.76,,,466.0,,,0.2391,0.18658698370098015,311.37761271067416,0.2612435318685238,281.39,0.3956537190376348,1.255772645438672e-14,1.2,-8.3,9.5,Train / Val
2019-04-15,394.518,397.31,387.138,387.138,14001061,0.0,0.0,380.0577,0,370.11495000000025,0,355.97970000000004,0,335.24656000000004,0,322.56463333333335,0,29810.72,,,466.0,,,0.1935,0.203705138736058,311.37761271067416,0.24330711071293631,281.39,0.3758058211023845,9.659789580297475e-15,2.5,-9.0,11.5,Train / Val
2019-04-16,388.933,392.922,383.947,392.523,13024291,0.0,0.0,382.9098,0,371.3515500000002,0,356.9649800000001,0,336.27573000000007,0,322.93029333333334,0,30129.87,,,466.0,,,0.1845,0.18719157858265634,311.37761271067416,0.2606012249336773,281.39,0.39494296172571897,7.430607369459596e-15,1.1,-9.7,10.799999999999999,Train / Val
2019-04-17,392.523,396.712,391.526,394.518,12785801,0.0,0.0,385.86170000000004,0,372.6280500000002,0,357.9542600000001,0,337.31687,0,323.401,0,30124.68,,,466.0,,,0.2002,0.18118818406257775,311.37761271067416,0.2670082366087705,281.39,0.40203276591207926,5.715851822661227e-15,0.6,-10.2,10.799999999999999,Train / Val
2019-04-18,391.925,394.518,387.537,390.529,13142202,0.0,0.0,387.2180000000001,0,373.7051000000002,0,358.8238800000001,0,338.41386,0,323.9129266666667,0,29963.26,,,466.0,,,0.1788,0.1932532539196834,311.37761271067416,0.25419742479325813,281.39,0.3878567113259179,4.3968090943547906e-15,1.6,-10.4,12.0,Train / Val
2019-04-23,390.728,394.518,387.936,391.925,13309338,0.0,0.0,388.91330000000005,0,375.2010000000002,0,359.7294,0,339.44503000000003,0,324.4195400000001,0,29963.24,0.7184,0.7184,466.0,,,0.214,0.18900299802258091,311.37761271067416,0.25868072719848634,281.39,0.3928177973630904,3.382160841811377e-15,1.2,-8.0,9.2,Train / Val
2019-04-24,396.712,396.712,388.933,391.925,15219647,0.0,0.0,390.1898000000001,0,376.59715000000017,0,360.6748,0,340.42235000000005,0,324.9474266666668,0,29805.83,,,466.0,,,0.1942,0.18900299802258091,311.37761271067416,0.25868072719848634,281.39,0.3928177973630904,2.6016621860087513e-15,0.5,-9.1,9.6,Train / Val
2019-04-25,388.933,390.728,381.553,381.753,15543878,0.0,0.0,390.11000000000007,1,378.0432000000002,0,361.28912,0,341.33584,0,325.4447266666667,0,29549.8,,,466.0,,,0.1018,0.2206845787721381,311.37761271067416,0.22601299649219553,281.39,0.3566686804790504,2.0012786046221162e-15,3.2,-9.5,12.7,Train / Val
2019-04-26,378.961,384.745,378.961,382.95,12886453,0.0,0.0,389.6313000000001,1,379.66875000000016,0,361.9393400000001,0,342.19349,0,325.9473533333334,0,29605.01,,,466.0,,,0.1518,0.21686904295599962,311.37761271067416,0.2298572034972517,281.39,0.3609225629908668,1.539445080478551e-15,2.9,-10.6,13.5,Train / Val
2019-04-29,382.95,390.728,382.95,389.532,13451044,0.0,0.0,389.5516000000001,1,381.46385000000015,0,362.7930000000001,0,343.05912000000006,0,326.3914733333334,0,29892.81,0.0516,0.0516,466.0,,,0.12269999999999999,0.19630736370824486,311.37761271067416,0.2509955247230484,281.39,0.3843135861260172,1.184188523445039e-15,1.1,-10.4,11.5,Train / Val
2019-04-30,384.944,389.332,383.349,386.939,9657162,0.0,0.0,388.9732000000001,1,383.15920000000017,0,363.71448000000004,0,343.78912,0,326.7770866666667,0,29699.11,,,466.0,,,0.1456,0.20432419580347294,311.37761271067416,0.24266801531276427,281.39,0.37509861757702856,9.109142488038761e-16,1.8,-11.6,13.4,Train / Val
2019-05-02,388.933,390.329,382.95,390.329,9045685,0.0,0.0,389.29230000000007,0,384.6750000000001,0,364.8633200000001,0,344.58094000000006,0,327.25710000000004,0,29944.18,,,466.0,,,0.1609,0.19386466288694915,311.37761271067416,0.25355511785841167,281.39,0.3871459540140021,7.00703268310674e-16,0.9,-11.8,12.700000000000001,Train / Val
2019-05-03,386.141,388.534,383.548,386.739,9661796,0.0,0.0,388.7139,1,385.8118500000001,0,365.82068000000015,0,345.3368600000001,0,327.7211600000001,0,30081.55,,,466.0,,,0.1414,0.2049470056032623,311.37761271067416,0.2420257083779176,281.39,0.3743878602651125,5.390025140851339e-16,1.9,-11.7,13.6,Train / Val
2019-05-06,371.98,376.368,369.187,374.573,22726831,0.0,0.0,386.71940000000006,1,386.2905500000001,1,366.5945600000001,0,345.8434700000001,0,328.08018000000004,0,29209.82,,,466.0,,,0.0458,0.24408326280858472,311.37761271067416,0.2029541775312078,281.39,0.3311524929812715,4.1461731852702596e-16,5.2,-7.9,13.100000000000001,Train / Val
2019-05-07,375.171,380.157,372.977,379.758,17287049,0.0,0.0,385.64230000000003,1,386.4301500000001,1,367.38838000000015,0,346.3660300000001,0,328.45648000000006,0,29363.02,,,466.0,,,0.0932,0.22709725667398728,311.37761271067416,0.21960598481710214,281.39,0.3495788762926899,3.1893639886694313e-16,3.7,-9.2,12.899999999999999,Train / Val
2019-05-08,377.963,393.92,375.37,383.747,34223197,0.0,0.0,384.8245,1,386.8689000000001,1,368.2181000000002,0,347.0022800000001,0,328.79156000000006,0,29003.2,-0.4019,-0.4019,466.0,,,0.1344,0.21434174078233825,311.37761271067416,0.23241679663261472,281.39,0.36375493087885147,2.453356914361101e-16,0.8,-8.7,9.5,Train / Val
2019-05-09,383.747,386.54,374.573,374.573,19800539,0.0,0.0,383.0893,1,386.63955000000016,1,368.8483800000002,0,347.71433,0,329.10936000000004,0,28311.07,,,466.0,,,0.0998,0.24408326280858472,311.37761271067416,0.2029541775312078,281.39,0.3311524929812715,1.887197626431616e-16,3.2,-9.7,12.899999999999999,Train / Val
2019-05-10,376.368,386.739,373.974,380.955,25923621,0.0,0.0,383.0095,1,386.5597500000001,1,369.6102800000002,0,348.42638000000005,0,329.45508000000007,0,28550.24,-0.4215,-0.4215,466.0,,,0.09910000000000001,0.22324159021406742,311.37761271067416,0.2234501918221583,281.39,0.35383275880450626,1.4516904818704736e-16,-0.9,-10.6,9.7,Train / Val
2019-05-14,367.991,375.969,367.991,369.586,26493139,0.0,0.0,381.6731,1,385.6522000000001,1,370.16076000000015,1,349.05066000000005,0,329.7555866666667,0,28122.02,-0.4404,-0.4404,466.0,,,0.1418,0.260870271060051,311.37761271067416,0.18693825411081155,281.39,0.3134297594086499,1.1166849860542105e-16,2.1,-11.8,13.9,Train / Val
2019-05-15,372.778,377.365,372.179,372.977,16344765,0.0,0.0,380.01759999999996,1,384.7846000000001,1,370.8349200000001,0,349.67694000000006,0,330.0933266666667,0,28268.71,0.1285,0.1285,466.0,,,0.114,0.24940679988310288,311.37761271067416,0.19782856819113315,281.39,0.32548064963218315,8.58988450810931e-17,0.5,-11.4,11.9,Train / Val
2019-05-16,365.996,374.972,364.6,364.6,22999863,0.0,0.0,377.7837,1,383.37845000000016,1,371.42928000000006,1,350.16361000000006,0,330.41644,0,28275.07,0.7269,0.7269,405.0,,,0.1452,0.110806363137685,311.37761271067416,0.1709255422250895,281.39,0.29571057962258807,6.607603467776392e-17,0.8,-6.7,7.5,Train / Val
